b,G,gamma,M,phi,Rs
2.54e-10,7.506741894994594e10,0.2312482529720245,4.013240837760157,0.31813242704412226,5.304646508178910e-09
2.54e-10,6.478048313247872e10,0.23104454704137248,3.644380845121920,0.38378534517124885,3.066798694406005e-08
2.54e-10,6.232140215134565e10,0.18877560937589508,3.406391718670370,0.30496813497340314,3.281504081253492e-08
2.54e-10,6.374276966800819e10,0.1534330940731159,2.303888812846241,0.3302917321471982,7.069240122048321e-09
2.54e-10,7.34082854735392e10,0.17380917029096354,2.193789713598510,0.42794639113301003,3.242865598782358e-08
2.54e-10,6.366467640084589e10,0.20024903022583407,2.868793769403529,0.3198121607509031,2.746218632500319e-08
2.54e-10,6.974375644710211e10,0.16094570392006735,2.860280417459437,0.3011410719616313,1.127781853576247e-08
2.54e-10,7.988098791928867e10,0.16939293957821897,2.377944293476351,0.32774809496958723,3.057079185227230e-08
2.54e-10,6.16763342348634e10,0.1987302365810529,3.905726191309596,0.34021232302721105,9.695994096026078e-09
2.54e-10,7.151783121211371e10,0.1969207600414534,2.854218632331268,0.3414377003934809,3.019995585163778e-08
2.54e-10,7.412085072832237e10,0.1916966515369281,2.225208963100041,0.31370145078241746,2.734960855079821e-08
2.54e-10,7.098939310215665e10,0.20841460352395144,3.469741933434618,0.4152741069229869,1.027560383814025e-08
2.54e-10,7.125798113921794e10,0.23450367227773578,3.545915524202627,0.4090219307527908,8.135022688245777e-09
2.54e-10,6.866985991631569e10,0.1906174740482335,3.255597674097489,0.3364032300281673,9.748520214478721e-09
2.54e-10,7.538800251600644e10,0.18526610047063077,3.096878640586044,0.39720511235304623,3.349738800440495e-08
2.54e-10,7.256493002361943e10,0.214072375116806,3.909524875007572,0.42744451295641595,2.887936275703077e-08
2.54e-10,7.697972698889651e10,0.18019850178615862,2.123198686870979,0.3487799906419751,9.801527373218996e-09
2.54e-10,7.485390514012917e10,0.23257386762229562,3.464254914273192,0.4446309312875022,1.107994338999479e-08
2.54e-10,6.31417908677229e10,0.1900894607611389,3.504414456610370,0.43116648369169297,3.182789976463288e-08
2.54e-10,7.223540882449722e10,0.2182675115109875,3.570277697493550,0.3072112242500179,2.910652315312295e-08
2.54e-10,6.701968531571436e10,0.19957873336463433,3.466796173528418,0.44167844226499386,8.727070287822386e-09
2.54e-10,7.31268009502814e10,0.22424661128526913,2.712062824795994,0.3936881185204656,3.125646891374575e-08
2.54e-10,7.17065805205394e10,0.20805102255588223,2.588265769877968,0.3623246996123203,3.090011413211576e-08
2.54e-10,6.92930950269435e10,0.2265196535872455,3.605492522503297,0.31023561985226955,3.313122148690839e-08
2.54e-10,7.844002959394945e10,0.18006639312574158,2.735462165418962,0.4202564824399349,1.152959942164124e-08
2.54e-10,6.5690330430299225e10,0.18578185990114562,1.964126068976207,0.37259257178646726,2.584931217091976e-08
2.54e-10,6.161558822295285e10,0.23745413749405933,3.026379611524887,0.3297899372637567,7.063154635818442e-09
2.54e-10,6.47810576585438e10,0.19082073869989394,2.631834447542444,0.3719531713794062,8.038438516728826e-09
2.54e-10,6.98629735185752e10,0.1806861747156448,2.028874325853149,0.41422206723336513,2.943297872561571e-08
2.54e-10,7.974645599649402e10,0.2494493304738172,2.017702285068409,0.42535885838000276,2.836050306938150e-08
2.54e-10,7.229141964552467e10,0.17222049943037532,3.350366611608405,0.37069393926978,8.349436964954256e-09
2.54e-10,7.742313586426346e10,0.22158944926299404,2.687949955935852,0.4354948129425758,3.233747333133173e-08
2.54e-10,7.50614319706106e10,0.23683559347363484,3.010619449838234,0.30171143974472403,3.095369249032849e-08
2.54e-10,7.778249328168494e10,0.20073689318144747,1.988353324706732,0.35067359997232217,2.860708371577985e-08
2.54e-10,6.566661164823742e10,0.2379893680349951,3.801142625632782,0.42754190045117646,7.439557359313829e-09
2.54e-10,7.755019216305664e10,0.24877336066931205,3.299067554886187,0.3216224954679836,1.408361639901568e-08
2.54e-10,7.665767955325171e10,0.2291185843652976,3.711784558694527,0.3590503900740107,6.595320312249853e-09
2.54e-10,6.116014448288656e10,0.19541820165892923,2.923218841989583,0.3580673744553603,7.758617508002030e-09
2.54e-10,7.897457397698434e10,0.18363529034564213,3.147070388912571,0.35110209462056563,7.628319883819520e-09
2.54e-10,6.8837105282781e10,0.19913517645814618,3.023209303563900,0.39015984649850954,2.701176366262194e-08
2.54e-10,6.1371980155519394e10,0.1526994033880169,2.386449289653961,0.3293642131577563,9.483203137426086e-09
2.54e-10,7.926429119378415e10,0.23558029618805892,3.463887685022241,0.40446412045512187,2.882636180719792e-08
2.54e-10,6.429809252724283e10,0.17499823638142314,2.421601342153653,0.3983969149994127,9.576691209566095e-09
2.54e-10,6.415964986074537e10,0.1531267960929033,3.582762192249820,0.32301467562150477,2.896315716759294e-08
2.54e-10,6.878433992545474e10,0.17833803766689174,2.431814839998305,0.4392184470339317,1.053272969035731e-08
2.54e-10,7.627430649385863e10,0.19965983941263782,3.964833907431813,0.31396400029239546,7.811137824572274e-09
2.54e-10,6.361698644010862e10,0.21436619084839653,3.492283282389430,0.40065085055446487,2.727943477711890e-08
2.54e-10,7.610708958718704e10,0.19897619092314467,2.459168786094131,0.44429780708391614,2.822243408058626e-08
2.54e-10,7.189936276588713e10,0.24864339227927354,3.890725202677559,0.4366928390667984,2.981586968576071e-08
2.54e-10,6.508216275419674e10,0.22555116170603917,2.206230988533425,0.3912546146400899,1.206105359976766e-08
2.54e-10,6.2369627448016205e10,0.17312100881804623,2.593781979034209,0.40475699984039887,1.016899447938137e-08
2.54e-10,7.289953748420766e10,0.19369862151511721,2.614813551724709,0.3636918572436877,9.909666769023541e-09
2.54e-10,7.057941910575096e10,0.22381910490978185,2.522612740520767,0.3930740627448528,2.880576959610349e-08
2.54e-10,7.660407203897052e10,0.16909744815451117,2.359178357571098,0.34946652992056787,9.194939779687483e-09
2.54e-10,6.9577758575249e10,0.17948525973418614,2.563165527062352,0.38177176207063507,9.873837927040361e-09
2.54e-10,6.933591545205301e10,0.16788389881701254,2.287207465462509,0.43803677211207487,2.887618940651589e-08
2.54e-10,6.1959197217719315e10,0.24633327346312664,2.229003796955733,0.36153600225198135,3.049503586726087e-08
2.54e-10,6.982652573561215e10,0.2488772474618497,4.017397083540708,0.4481800738888396,4.747918254390015e-09
2.54e-10,6.691558512326261e10,0.20903422161662788,2.657089884843447,0.43667162371752394,1.023633124663037e-08
2.54e-10,7.333956754163847e10,0.19223592556737604,3.312422451161429,0.42915941438457594,2.772958552027471e-08
2.54e-10,7.54517336418852e10,0.23611906296215412,2.901003649954623,0.41044982087277976,7.468998655697641e-09
2.54e-10,6.50369651245289e10,0.2259895057211133,3.768632595972627,0.40314113652911804,1.063597461932281e-08
2.54e-10,6.472704102464648e10,0.2177355731818248,1.967561469420603,0.4274649369147577,2.983396094614378e-08
2.54e-10,7.373173169324054e10,0.19095786038113208,3.106554089272494,0.40225578168549764,3.003537034175718e-08
2.54e-10,6.814032702540608e10,0.20554844411051096,2.990751563015512,0.37162234892103685,6.369582487987166e-09
2.54e-10,7.168958859295407e10,0.16235950300650268,1.980575068044821,0.3619813042889297,2.830384491503710e-08
2.54e-10,7.529308663621103e10,0.16707951088816592,3.995252601899706,0.3979182673776209,2.826600490302332e-08
2.54e-10,7.988765359607022e10,0.20330774718640696,3.551983911660238,0.41207955213496555,2.809073302532911e-08
2.54e-10,6.549506836931436e10,0.18457132414038216,3.914813002227193,0.41821867020752773,1.185157718889759e-08
2.54e-10,7.137068412141551e10,0.1925317932953738,3.000889332707261,0.39489506168595795,3.040036042761942e-08
2.54e-10,7.13547674269477e10,0.2281714549346274,3.778930038062618,0.37579781148431884,9.760418842734684e-09
2.54e-10,7.622907282234212e10,0.2416526502329674,2.768297837059234,0.4367544891918881,1.082238642992293e-08
2.54e-10,7.887820836311307e10,0.2134395726917166,2.242153275950710,0.44063367071473936,3.052558358021704e-08
2.54e-10,6.077806294207047e10,0.1539319264021487,3.653767207614949,0.3488965505304226,3.182135863784086e-08
2.54e-10,6.809656722583236e10,0.17857146363126225,2.058005552850249,0.4087523242751883,3.069073405746263e-08
2.54e-10,7.619169215896939e10,0.18861342392870087,3.045749736892988,0.33715664016947144,1.086661847630816e-08
2.54e-10,6.3106105189612564e10,0.23999120438467647,2.495965803638810,0.3678538407061173,9.361142100423425e-09
2.54e-10,6.8341576268173355e10,0.20229739112378736,2.274651410477050,0.4439325698635265,2.831089574760130e-08
2.54e-10,6.905422626196861e10,0.15932413785595811,2.587960526465598,0.3248369344749269,9.361566550474396e-09
2.54e-10,6.765414491485362e10,0.24196499256233156,2.167606784706671,0.322902095985084,3.082496250531998e-08
2.54e-10,7.781718395223164e10,0.240479023920163,3.352374599635779,0.34119399472691825,8.626909444630106e-09
2.54e-10,6.502702102708163e10,0.22157515853213922,3.569164245554327,0.31604448928511164,8.582065439872794e-09
2.54e-10,6.668048303201435e10,0.24221045403159133,3.499022043097102,0.37129548318758204,1.216897574857245e-08
2.54e-10,6.167984733925964e10,0.19194248632734992,2.000211049967446,0.30755578873365275,9.169969151709172e-09
2.54e-10,6.2658371972224365e10,0.16664388435457364,3.313480575046051,0.4473516355691041,3.041669967952832e-08
2.54e-10,6.3909930161396255e10,0.24515192495290988,3.339311176638414,0.365051851921418,2.758719878434727e-08
2.54e-10,6.07199957016889e10,0.20396206555963958,2.471819667615502,0.40542959239718473,1.067746149077718e-08
2.54e-10,6.16030493775378e10,0.24501604164324345,2.135020015673419,0.3451205862093768,3.278908321970211e-08
2.54e-10,6.5982228303854774e10,0.1527214834710625,3.003074546286732,0.39534101899678464,3.020020559832100e-08
2.54e-10,7.578323525476938e10,0.24412504067478655,2.056749924873741,0.3793535807896193,3.121411883399470e-08
2.54e-10,7.247600202096365e10,0.22559841628624663,2.433013183419125,0.33069213150706184,1.346156983570926e-08
2.54e-10,6.3459804166590256e10,0.15763055858166103,2.211956338198445,0.4178410678307912,3.215956724044034e-08
2.54e-10,7.113785744184177e10,0.24566956243836785,2.385442815522155,0.4041046305984056,3.295729142658201e-08
2.54e-10,6.8505227901122314e10,0.17344565620415087,3.815715175186445,0.34115613512135035,2.910551651806427e-08
2.54e-10,7.139113853153096e10,0.16905717532010375,3.920892089572225,0.3931464858536278,6.791837420030078e-09
2.54e-10,6.0062731953764565e10,0.22651941346588994,3.985466273120629,0.3300863577173202,1.226045185999312e-08
2.54e-10,6.066011493081076e10,0.19916195097763362,3.178290230652969,0.398850561071984,1.072190334836723e-08
2.54e-10,6.135152518928624e10,0.22867903500428371,3.392472734525654,0.35765551295025955,7.275866312657468e-09
2.54e-10,6.095609563474205e10,0.18008173385777826,2.240486997508620,0.3331987391891333,3.089390711145022e-08
2.54e-10,7.386417680448352e10,0.17361969902407653,2.499496699405515,0.4351730294451603,8.209349804407041e-09
2.54e-10,6.228273422803015e10,0.18673564051695155,3.623714328589061,0.43642741262473495,3.027045363127000e-08
2.54e-10,7.150160433171442e10,0.16289611229478293,3.949672917987860,0.3296062968012996,9.682846561768125e-09
2.54e-10,7.720651043201398e10,0.19223938945960342,2.174760292953062,0.3418123888452931,3.099787130761922e-08
2.54e-10,6.5571182205246445e10,0.22471868200975165,3.542981587817899,0.31672788288439985,9.626779155486324e-09
2.54e-10,6.4045696850718765e10,0.15549279170570196,3.128447002548123,0.4350718062030457,3.055396017760399e-08
2.54e-10,7.496604840903296e10,0.18087611082674626,3.436659084544547,0.366892598918342,2.741460433542574e-08
2.54e-10,7.171247891796536e10,0.2219785782815536,4.054755038816515,0.3304718523507748,1.285093890960323e-08
2.54e-10,6.95520654792973e10,0.23020635772870948,3.392725813516296,0.34620528011614515,9.921248160600376e-09
2.54e-10,7.846701723501065e10,0.19603636394255788,2.893731338194461,0.4288449033190518,8.149481803233292e-09
2.54e-10,7.635710690339893e10,0.18778057230262382,3.428420579531509,0.41076229579576823,9.913955951049180e-09
2.54e-10,6.316395843071708e10,0.20636237572380897,2.315589698376276,0.40229928451584546,9.298174933954071e-09
2.54e-10,6.390058826334787e10,0.15427100154282788,2.588913432728471,0.3121965847284601,9.619173115074929e-09
2.54e-10,7.495079015224684e10,0.22212451041871034,2.772391776788688,0.3719558080222396,3.229118480401816e-08
2.54e-10,6.574516230791274e10,0.16166009283783855,2.927692245348345,0.3440727543237584,8.834431398695674e-09
2.54e-10,6.1945652760579865e10,0.16564248780874086,4.044354036420311,0.42712986727727603,1.130662047476530e-08
2.54e-10,6.5522337947372055e10,0.23176378781636425,2.658767947375825,0.31179437139902166,3.347712689367264e-08
2.54e-10,6.111359806163226e10,0.20996353662778428,3.062149335487430,0.3758152361193563,2.779207481682240e-08
2.54e-10,7.536297290153964e10,0.20873491946034312,3.732361449618522,0.3445433706934753,7.192713425896323e-09
2.54e-10,7.269481902192807e10,0.21136126193113938,3.080646690714496,0.3043223664899243,7.023838546077304e-09
2.54e-10,7.49908808914011e10,0.2393329774033985,3.907159915510548,0.4346481709120772,1.146812682847392e-08
2.54e-10,6.528040741225069e10,0.16167258529520262,3.271966774117095,0.33871265293792774,1.051105904532059e-08
2.54e-10,7.653060942529747e10,0.15710199049073653,3.701261322765653,0.3220697603244376,3.043448103040206e-08
2.54e-10,7.954351722232549e10,0.22249477831204795,2.024343368978219,0.4463911056183097,2.974878734393118e-08
2.54e-10,7.274575598472751e10,0.21030851919819435,3.911713767098908,0.4267854646233455,2.830633329460757e-08
2.54e-10,6.6952824004898254e10,0.19530533535577282,2.880662175739711,0.41135210090943564,3.193297100012498e-08
2.54e-10,7.520831940933401e10,0.23074146521665823,2.713073543944226,0.3895149768927224,3.195513900072915e-08
2.54e-10,7.072789977400189e10,0.24344274177344133,2.849796123960756,0.42246336678440943,1.044057592568129e-08
2.54e-10,6.718353779130989e10,0.23093583840621765,3.137160882176285,0.3785241619223998,2.652438732058226e-08
2.54e-10,7.556337928700616e10,0.16022152564788758,2.565868993938568,0.38226584387276896,1.446070515605201e-08
2.54e-10,7.008568128736832e10,0.1891716573413943,3.262337421814087,0.40832976913350516,3.021745302732755e-08
2.54e-10,6.316429413903118e10,0.20812539481436737,2.027249233882384,0.41412384353671977,8.628852367618711e-09
2.54e-10,7.66328170630817e10,0.24521976495308,3.769888812450411,0.42134724646754396,1.230183095040529e-08
2.54e-10,7.02532677989679e10,0.15155139191067368,2.260625636503420,0.3328486605402029,3.273877211407631e-08
2.54e-10,6.221111757711903e10,0.17478272236449327,2.379684683135174,0.3079293885758543,2.986029659500987e-08
2.54e-10,6.578424311993286e10,0.18484751492682236,1.998819250661155,0.37625083409306853,3.016807391856659e-08
2.54e-10,6.3416820861504974e10,0.1541087282167612,2.303254364086475,0.3873592485029064,9.091671466934941e-09
2.54e-10,7.507433977186641e10,0.15574373099371502,2.431913431718449,0.33090508374602406,2.846035588812901e-08
2.54e-10,7.465288665175015e10,0.21885979800335872,2.407556705695540,0.34016904543759274,2.735533994167940e-08
2.54e-10,7.317108795943033e10,0.15488860968181803,3.789206775210984,0.39025105041118735,2.846197348484468e-08
2.54e-10,6.0786860705908745e10,0.15302890182961848,3.460977122429183,0.39921251180516093,1.048484092763969e-08
2.54e-10,6.502540366782378e10,0.20540105732086628,3.356523993205466,0.37057090860369885,1.087020515028771e-08
2.54e-10,7.078751243113599e10,0.22037862541171185,2.393675448042167,0.3188504830173693,2.943511068721911e-08
2.54e-10,6.213278923959964e10,0.21241604282637117,3.757392201420923,0.3907428565788083,8.549080423992304e-09
2.54e-10,7.315347924182156e10,0.24113967638664735,4.057829768565942,0.38287509002295694,3.109138144705639e-08
2.54e-10,6.328168644631914e10,0.16888086879266317,2.207387681045965,0.34618872462845746,9.402160976849760e-09
2.54e-10,7.464818777846805e10,0.21338465767363518,3.230110493684946,0.3899870009750036,3.033511518916046e-08
2.54e-10,6.289662041037757e10,0.19450898995875285,2.110883103727950,0.3278374350423643,9.865866974586758e-09
2.54e-10,6.06943765250972e10,0.164434494244368,2.402310594113053,0.3848714716403553,2.517891483776635e-08
2.54e-10,6.071876969585092e10,0.1904764046173985,2.496123478242072,0.44573632876713065,2.875445769985586e-08
2.54e-10,6.193040413583777e10,0.16044313417824202,2.364869383504452,0.4005218649243012,7.991407712881136e-09
2.54e-10,6.781818836727725e10,0.23606433122967202,3.971865172330705,0.35248641630699606,1.331958341203772e-08
2.54e-10,7.218056699557996e10,0.2469438790464327,3.511381872467517,0.348516812083848,9.521898431001505e-09
2.54e-10,7.567273763108612e10,0.162672756151168,3.697875878771716,0.3641099127637737,8.580452105375790e-09
2.54e-10,6.213970473194235e10,0.1880290644016965,2.288110483037513,0.4196921520954544,1.080057812235682e-08
2.54e-10,7.346763533652438e10,0.2123338315337871,2.451326362028634,0.32652709184731155,1.107230485542557e-08
2.54e-10,6.608042597237174e10,0.16748644903400678,2.902516866617164,0.38528860066574155,1.113648360417698e-08
2.54e-10,7.058105424762752e10,0.18247666600513238,3.681617000912009,0.30773756084084436,9.874001231517777e-09
2.54e-10,6.357729882315611e10,0.19225417688525648,3.277038498839990,0.30487187542339966,2.938105102281710e-08
2.54e-10,6.540945469496555e10,0.1618694948016551,2.323271800530430,0.40923029834545904,2.746399654719143e-08
2.54e-10,6.711302440565431e10,0.20315277960714037,2.301410021878266,0.44853413193457925,3.009750889801436e-08
2.54e-10,6.258836195673274e10,0.18961650198749083,1.923269170342078,0.40838828953455636,3.067836860362998e-08
2.54e-10,7.29661380296008e10,0.2462558507643706,2.776290408768542,0.3934589388459787,3.168161163017348e-08
2.54e-10,6.627773138010472e10,0.24257925668941743,3.382737860826748,0.33346944528091016,9.384772498085889e-09
2.54e-10,7.400704845337782e10,0.17327937471902138,2.215088723867095,0.367229659246696,2.889469562049198e-08
2.54e-10,7.032483853999193e10,0.16524860217463588,2.383549509294381,0.36477278650631423,2.811562270730292e-08
2.54e-10,7.824380031173071e10,0.22947119270040864,1.951358161260403,0.39433634631571446,9.107302841936933e-09
2.54e-10,7.264782279911975e10,0.21548429740691113,3.486506385701797,0.39589769164706445,1.039664475956607e-08
2.54e-10,7.167905986834453e10,0.17706425173215679,3.685149848105967,0.35023622706503243,9.393649773072563e-09
2.54e-10,7.531349160413992e10,0.2405987422546058,3.890949246483799,0.3821394886626953,1.055403138823839e-08
2.54e-10,6.429398837459952e10,0.24189905848585014,3.887053540091533,0.44342463900408013,1.175179902862783e-08
2.54e-10,6.344352977254273e10,0.2033106737917924,3.632412710821947,0.37675448118201393,3.231564747070639e-08
2.54e-10,7.187566573315514e10,0.20644871795821912,3.671102974109206,0.4486443014795249,2.673857736944225e-08
2.54e-10,6.445405328864899e10,0.19198876438039783,1.918604403313169,0.3356165960684535,2.949470037399362e-08
2.54e-10,6.928312399403485e10,0.19410057449454748,2.667137025882239,0.43168580249986993,3.169788594024067e-08
2.54e-10,7.196594308844896e10,0.1861787095387948,2.142999360562697,0.3350595924099812,3.079619734718737e-08
2.54e-10,7.0528781147327e10,0.19067715254568188,2.252378533051978,0.35685870223205063,1.079581383312571e-08
2.54e-10,7.705867629134811e10,0.23967301439536653,2.791203231292073,0.40183905995539815,1.099923821827677e-08
2.54e-10,7.519239573659698e10,0.2463314614768262,3.858840523570100,0.3588511146721004,9.029352577615464e-09
2.54e-10,7.376045533644217e10,0.21498228473216838,2.817987678990960,0.40642944962286165,2.886746777144215e-08
2.54e-10,7.139281910465868e10,0.22998525013068266,2.499274731429784,0.38502478448910626,1.150719018388698e-08
2.54e-10,7.715254870112769e10,0.15891329342331456,3.476685257633003,0.3134400684696687,2.879856511932308e-08
2.54e-10,6.0859248343701866e10,0.16619709969761587,2.705942920154282,0.3498235520050965,2.971800600725560e-08
2.54e-10,7.728654306651485e10,0.2345430536107189,2.365088623685337,0.43941068695579244,3.078514542951922e-08
2.54e-10,6.049078133392964e10,0.18699120069939765,2.203547378002349,0.3356896934508582,1.009403686552957e-08
2.54e-10,6.191985435912276e10,0.2292007883845277,1.977804419747504,0.43750568064849904,2.983527562974872e-08
2.54e-10,6.997516094880472e10,0.2214908303805857,3.453193222712498,0.4456734888860484,3.136833289171012e-08
2.54e-10,6.894196950805069e10,0.2499108772722973,2.071126432937338,0.43981010844695007,3.184847391351335e-08
2.54e-10,6.123289215112117e10,0.19653076074861067,3.448947621955194,0.3607721945170768,1.108947952783404e-08
2.54e-10,7.01274945126597e10,0.19360948942394715,1.937420625977423,0.3248363155813561,3.178675470504599e-08
2.54e-10,7.988056395311221e10,0.23574818067155784,2.065763561859121,0.32156959415664144,5.967129609367986e-09
2.54e-10,6.4354561784768906e10,0.23001106678205013,4.020463724614462,0.4380417257830918,3.091670820424281e-08
2.54e-10,7.528481254416962e10,0.17432201883030046,2.791329175818098,0.337375928812052,1.090785879284755e-08
2.54e-10,6.458659471142137e10,0.23217553221472348,2.810740067804535,0.3732970053805036,1.321141942589024e-08
2.54e-10,7.213374050523343e10,0.22600280320480598,3.764570000995560,0.4339484838534784,3.059028290972370e-08
2.54e-10,7.367338549347284e10,0.16222517189402386,2.251893765047541,0.35956536296252667,1.066680688519384e-08
2.54e-10,6.991238317605074e10,0.23124169889630902,2.895880835041305,0.3973170066669677,1.426016326939269e-08
2.54e-10,7.134377006275186e10,0.158412099049542,3.695627215747103,0.37891330557359665,3.090044504800838e-08
2.54e-10,7.552905940131044e10,0.24098219884630848,2.252372353559042,0.39000911191190957,1.391998920024246e-08
2.54e-10,7.561901043010196e10,0.16142363422706418,3.234765217405437,0.336343882407416,1.007199355133904e-08
2.54e-10,6.19033612925575e10,0.24490762984417774,2.132708824712348,0.31972170263844846,6.811407417528590e-09
2.54e-10,7.639491499794302e10,0.21425844314691328,1.969267044425210,0.31543098638537137,9.097260491353432e-09
2.54e-10,7.708658639862698e10,0.16977826813158264,2.722927404652998,0.43510058211557057,3.234107408253815e-08
2.54e-10,7.700559953788809e10,0.18728107402969227,3.592756633299378,0.31013197241418655,1.161554046610746e-08
2.54e-10,6.789395312321847e10,0.208252404097348,2.632922213176104,0.41052519654484626,1.119870487047287e-08
2.54e-10,7.383580022511053e10,0.19539358520569952,2.967646313536042,0.4200061650462064,3.102279246158219e-08
2.54e-10,6.100803166340262e10,0.22525267875982746,3.475566988023299,0.31062735695987037,9.970772693428531e-09
2.54e-10,7.361939036784401e10,0.19089514886657186,3.944646820748934,0.33714774616089793,9.313287282906251e-09
2.54e-10,6.545607220160063e10,0.1955082128150472,3.902086206971278,0.3292787289298257,1.027177536730827e-08
2.54e-10,7.202878474166916e10,0.16587679115538373,2.400941921848392,0.34865223275538704,3.035159896400706e-08
2.54e-10,7.424415924423917e10,0.187815017031745,3.474766255479339,0.40389153780561615,9.166136404087915e-09
2.54e-10,7.192707497165605e10,0.17626996714277082,2.516040658409521,0.3486294933495597,3.277746223297859e-08
2.54e-10,6.559182979877289e10,0.20855948760379936,3.575171647923826,0.43487591675940424,9.108713961183798e-09
2.54e-10,6.7795965764675995e10,0.18778700175480656,2.803043525227493,0.38973858692204366,2.582398748775480e-08
2.54e-10,7.151444318684383e10,0.22481092342027129,2.822627435891854,0.36495257386906677,8.585607796791177e-09
2.54e-10,6.6979777175395325e10,0.16933394598195217,3.800523276045082,0.4009790843629413,9.690089283634779e-09
2.54e-10,6.039104901162341e10,0.15082814643899323,3.578645294674456,0.42944389769623703,9.672005118556355e-09
2.54e-10,7.382562015501407e10,0.17294664066408005,2.535726609582384,0.4112439474640968,1.462958388981815e-08
2.54e-10,6.6628545735130356e10,0.20786617337060992,3.212311315732200,0.31739840104390504,9.385612574070892e-09
2.54e-10,7.854163644396677e10,0.16952677137527605,3.245182637838901,0.429792723743692,2.848638811987073e-08
2.54e-10,7.850294976108626e10,0.15238579591453713,3.889811805490030,0.322224975619394,1.014377472752452e-08
2.54e-10,7.549102703295406e10,0.23813911622269276,2.076891789557975,0.324646779212326,8.620069707212425e-09
2.54e-10,7.882530144736472e10,0.24361950926700224,3.916535397577323,0.3144236841912878,9.593668382072026e-09
2.54e-10,6.1094487468741554e10,0.18917788716485925,3.421272177352344,0.32576278368838546,1.174889244868181e-08
2.54e-10,7.757472925496454e10,0.22600809620203233,2.374938164116721,0.4316561452726645,6.463256305022054e-09
2.54e-10,6.5030264817347595e10,0.22075187717053218,4.048658189714962,0.387959133967392,3.186016198202048e-08
2.54e-10,6.751788414906542e10,0.18560213454539404,2.054691325869988,0.3702239692565109,2.873998820561207e-08
2.54e-10,7.234893433019948e10,0.21330853323335786,2.314052095610865,0.42900831206450696,3.352451230629984e-08
2.54e-10,7.244297806605957e10,0.23133704550749895,3.458207521281649,0.38222678912964914,3.019917892166989e-08
2.54e-10,7.792841706533682e10,0.18807154148374408,2.801182279639026,0.35564503193911035,1.126447857200381e-08
2.54e-10,6.282293173405405e10,0.2323870448177727,2.006238088892143,0.3458857223043338,8.397744128259222e-09
2.54e-10,7.713439539390778e10,0.17976729150862644,1.991248621174608,0.3782001392577412,3.071671904979385e-08
2.54e-10,7.316413933988753e10,0.24770911653730396,3.316982279951132,0.4063346833912305,3.093864481534882e-08
2.54e-10,7.061303009086691e10,0.2461750161791041,2.491150480657387,0.36770248624082674,3.126285823527916e-08
2.54e-10,7.203290474099722e10,0.1633472565007405,3.961857784186298,0.44617101560062333,3.081766027746695e-08
2.54e-10,6.8702774191974365e10,0.16635291148353326,2.729497363794453,0.3266629551654797,2.763184348986450e-08
2.54e-10,6.553364889740372e10,0.16413963807487209,2.036865968175154,0.43443586932196776,1.279292440005517e-08
2.54e-10,6.98794773421532e10,0.21612190341008697,3.650974069569683,0.3559189008531977,2.786335250995984e-08
2.54e-10,7.514590704591919e10,0.2443134183527518,3.174004983672587,0.3140067614107561,8.378334666648987e-09
2.54e-10,6.317028052010307e10,0.17375049559987762,3.725899408572819,0.3666663881435061,3.172016715799111e-08
2.54e-10,7.254156749382826e10,0.24052707701766315,3.354003290885636,0.3570728237039009,3.160471511344424e-08
2.54e-10,7.817064721267825e10,0.16070190286368802,2.832224816283327,0.30131916668273884,1.143404257886836e-08
2.54e-10,6.963333405124579e10,0.23277917132181397,1.969946825897999,0.4448547839322895,2.865472885165079e-08
2.54e-10,6.938277865233653e10,0.23859786131024013,3.225831476154810,0.42095657384541263,1.107383125500820e-08
2.54e-10,6.1573302379741196e10,0.192814914545267,2.292764210707923,0.30719932005274664,3.076137175317371e-08
2.54e-10,7.950004721510901e10,0.18807350223782088,3.469685104147756,0.3192421621926695,6.720296262816608e-09
2.54e-10,6.525705723823961e10,0.15755661650731234,3.883533807347859,0.3344349010668975,2.897200127044945e-08
2.54e-10,6.5511794053441895e10,0.2373999489285022,3.460834028766218,0.4180257720739431,1.085685442006033e-08
2.54e-10,7.76316965665987e10,0.24448979490008296,1.993082093675664,0.3279508706523854,1.064171253786467e-08
2.54e-10,6.286451714075505e10,0.22904374066246264,3.072988313722532,0.38673612928995,1.544154337035565e-08
2.54e-10,6.626574430826763e10,0.1963924097571651,2.247597916983309,0.34204851089302923,8.242344748061406e-09
2.54e-10,7.359333434624515e10,0.18040648139744553,2.166316702934932,0.33140699211699537,8.836736037574076e-09
2.54e-10,7.683157003056549e10,0.24742086063744334,3.967903505972675,0.41994738558817135,3.192112739105663e-08
2.54e-10,7.414973953602925e10,0.2409628392919538,3.041521313051989,0.30880366124595726,3.199625722490807e-08
2.54e-10,6.722129592993561e10,0.19153708370009537,2.663235382752059,0.38959695055709814,1.014785691337393e-08
2.54e-10,6.5525139216966385e10,0.24088483733773924,2.422779340308267,0.35394821658751296,2.975860883773027e-08
2.54e-10,7.043171151493225e10,0.18047559194902893,2.558113555652499,0.38822305997083,8.928409925014955e-09
2.54e-10,7.536628989821739e10,0.15387374856712355,3.851452195771949,0.37252380147569253,3.172775421112092e-08
2.54e-10,6.1296666057295456e10,0.24710027358201633,4.016951174470204,0.40620119674852667,1.339727746712637e-08
